"482,-264.4,-420.4,-209.2,-57.508"
"483,-264,-419.6,-208.8,-53.798"
"484,-262.8,-418.8,-208.4,-38.957"
"485,-261.2,-417.6,-207.6,-27.827"
"486,-260.4,-416.8,-207.2,-31.537"
"487,-260,-415.6,-206.8,-33.392"
"488,-259.6,-414.8,-206.4,-27.827"
"489,-258.4,-414,-206,-25.971"
"490,-257.2,-412.8,-205.2,-35.247"
"491,-256.4,-412,-204.8,-37.102"
"492,-256,-411.2,-204.4,-37.102"
"493,-255.2,-410,-204,-40.812"
"494,-254,-409.2,-203.6,-44.522"
"495,-252.8,-408.4,-203.2,-40.812"
"496,-251.6,-407.2,-202.4,-33.392"
"497,-250.8,-406.4,-202,-25.971"
"498,-250.4,-405.6,-201.6,-20.406"
"499,-249.2,-404.4,-201.2,-12.986"
"500,-248,-403.6,-200.8,-3.71"
"501,-247.2,-402.8,-200.4,0"
"502,-246.8,-401.6,-200,7.42"
"503,-246.4,-400.8,-199.2,12.986"
"504,-245.6,-400,-198.8,9.276"
"505,-244.4,-398.8,-198.4,5.565"
"506,-243.6,-398,-198,9.276"
"507,-242.8,-397.2,-197.6,16.696"
"508,-242,-396.4,-197.2,27.827"
"509,-240.8,-395.2,-196.8,48.233"
"510,-239.2,-394.4,-196,70.494"
"511,-237.6,-393.6,-195.6,79.769"
"512,-236.4,-392.8,-195.2,87.19"
"513,-235.2,-391.6,-194.8,100.175"
"514,-233.6,-390.8,-194.4,102.031"
"515,-231.6,-390,-194,100.175"
"516,-230,-389.2,-193.6,113.161"
"517,-228.8,-388,-193.2,124.292"
"518,-227.6,-387.2,-192.8,116.871"
"519,-225.6,-386.4,-192,109.451"
"520,-223.6,-385.6,-191.6,109.451"
"521,-222,-384.4,-191.2,109.451"
"522,-220.8,-383.6,-190.8,113.161"
"523,-220,-382.8,-190.4,115.016"
"524,-218.4,-382,-190,115.016"
"525,-217.2,-381.2,-189.6,115.016"
"526,-216,-380.4,-189.2,124.292"
"527,-215.6,-379.2,-188.8,135.422"
"528,-214.8,-378.4,-188.4,139.133"
"529,-213.2,-377.6,-188,142.843"
"530,-211.6,-376.8,-187.2,150.263"
"531,-210.4,-376,-186.8,157.684"
"532,-209.2,-375.2,-186.4,157.684"
"533,-208,-374,-186,159.539"
"534,-206.4,-373.2,-185.6,161.394"
"535,-204.4,-372.4,-185.2,157.684"
"536,-203.2,-371.6,-184.8,148.408"
"537,-202.4,-370,-184.4,139.133"
"538,-201.2,-368.4,-184,129.857"
"539,-200,-367.6,-183.6,120.582"
"540,-198.4,-366.8,-183.2,111.306"
"541,-197.6,-365.6,-182.8,94.61"
"542,-197.6,-364.4,-182.4,79.769"
"543,-197.2,-363.2,-182,68.639"
"544,-196,-362.4,-181.6,57.508"
"545,-194.8,-362,-181.2,48.233"
"546,-193.6,-361.6,-180.8,37.102"
"547,-193.2,-361.2,-180.4,16.696"
"548,-192.8,-360.8,-180,-1.855"
"549,-191.6,-360,-179.6,-11.131"
"550,-190.4,-359.6,-178.8,-20.406"
"551,-189.6,-358.8,-178.4,-29.682"
"552,-189.6,-358.4,-178,-33.392"
"553,-189.6,-357.6,-177.6,-29.682"
"554,-188.8,-356.8,-177.2,-22.261"
"555,-188,-356,-176.8,-14.841"
"556,-187.6,-354.8,-176.4,-22.261"
"557,-187.6,-354,-176,-35.247"
"558,-188,-353.2,-175.6,-38.957"
"559,-187.6,-352.4,-175.2,-35.247"
"560,-187.2,-351.6,-174.8,-42.667"
"561,-186.8,-350.8,-174.4,-61.218"
"562,-186.8,-350,-174,-83.48"
"563,-186.8,-349.2,-173.6,-96.465"
"564,-186.4,-348.4,-173.2,-113.161"
"565,-185.6,-347.6,-172.8,-129.857"
"566,-185.2,-346.8,-172.4,-135.422"
"567,-185.6,-346,-172,-139.133"
"568,-186,-345.2,-171.6,-142.843"
"569,-185.6,-344.4,-171.2,-144.698"
"570,-185.2,-344,-170.8,-142.843"
"571,-184.8,-343.2,-170.4,-146.553"
"572,-184.8,-342.4,-170.4,-152.118"
"573,-185.2,-341.6,-170,-148.408"
"574,-185.2,-340.8,-169.6,-135.422"
"575,-184.8,-340,-169.2,-126.147"
"576,-184.8,-339.2,-168.8,-126.147"
